frameno,ant_id,x,y,next_x,next_y,speed,angle,cos(angle)
21,26,1034.22,65.6139,1035.38,65.6139,1.1600000000000819,0.0,1.0
21,29,648.833,212.594,654.619,209.122,6.747783339734652,-0.540470331358827,0.8574667722256158
22,4,278.025,223.603,274.581,224.75099999999998,3.6302947538732515,-0.32175055439663724,0.9486832980505153
22,21,823.316,252.303,826.76,244.267,8.742907525531752,-1.1659045405098174,0.3939192985791638
22,22,866.939,423.352,866.939,423.352,0.0,,
22,23,589.809,62.141999999999996,594.439,62.141999999999996,4.6299999999999955,0.0,1.0
22,24,939.321,98.019,940.478,98.019,1.1569999999999254,0.0,1.0
22,25,918.599,260.339,918.599,260.339,0.0,,
22,26,1035.38,65.6139,1029.59,69.086,6.751264948881965,-0.5401781771130568,0.8576170604827229
22,29,654.619,209.122,649.99,212.594,5.786400003456383,-0.6435356725980496,0.7999792612392824
23,4,274.581,224.75099999999998,268.841,228.195,6.693932775282422,-0.5404195002705856,0.8574929257125434
23,21,826.76,244.267,823.316,246.563,4.139172864232623,-0.5880026035475714,0.8320502943378415
23,22,866.939,423.352,868.087,418.76,4.7333252582090655,-1.3258176636680266,0.24253562503633871
23,23,594.439,62.141999999999996,590.967,64.4566,4.1727876964925805,-0.5879893102713099,0.8320576680472758
23,24,940.478,98.019,939.321,96.862,1.6362450916656257,0.7853981633974851,0.7071067811865215
23,25,918.599,260.339,918.599,260.339,0.0,,
23,26,1029.59,69.086,1030.75,67.9286,1.6386502860586756,-0.784276216858587,0.7078996719856219
23,29,649.99,212.594,638.417,217.223,12.464428185841486,-0.38049147908933567,0.9284822237690701
24,4,268.841,228.195,266.545,232.78699999999998,5.1340120763395,-1.1071487177940904,0.44721359549995804
24,21,823.316,246.563,826.76,252.303,6.693932775282392,1.0303768265243183,0.5144957554275216
24,22,868.087,418.76,868.087,418.76,0.0,,
24,23,590.967,64.4566,595.596,66.7712,5.175424056055713,0.46366489120186366,0.8944194620310719
24,24,939.321,96.862,938.164,96.862,1.157000000000039,0.0,1.0
24,25,918.599,260.339,918.599,260.339,0.0,,
24,26,1030.75,67.9286,1029.59,65.6139,2.5890994747209306,1.106233251852964,0.4480322256158636
24,29,638.417,217.223,637.259,216.066,1.6369523511697157,0.7849661979815491,0.7074121608808859
25,4,266.545,232.78699999999998,266.545,232.78699999999998,0.0,,
25,21,826.76,252.303,832.5,254.599,6.182169198590417,0.3805063771123632,0.92847669088526
25,22,868.087,418.76,866.939,423.352,4.7333252582090655,-1.3258176636680266,0.24253562503633871
25,23,595.596,66.7712,592.124,67.9286,3.65983042776573,-0.3217678354030905,0.9486778331747963
25,24,938.164,96.862,938.164,96.862,0.0,,
25,25,918.599,260.339,918.599,260.339,0.0,,
25,26,1029.59,65.6139,1026.12,62.141999999999996,4.908664748177475,0.7856718636743947,0.7069132193817871
25,29,637.259,216.066,639.574,212.594,4.173009585419111,-0.9827272604001714,0.5547554954315871
26,4,266.545,232.78699999999998,255.065,236.231,11.985471872229335,-0.291456794477868,0.9578262852211511
26,21,832.5,254.599,835.944,256.895,4.139172864232623,0.5880026035475714,0.8320502943378415
26,22,866.939,423.352,868.087,419.908,3.6302947538732693,-1.2490457723982444,0.31622776601684743
26,23,592.124,67.9286,595.596,67.9286,3.47199999999998,0.0,1.0
26,24,938.164,96.862,942.793,99.17599999999999,5.175155746448617,0.4635611935153633,0.8944658338401912
26,25,918.599,260.339,918.599,260.339,0.0,,
26,26,1026.12,62.141999999999996,1029.59,62.141999999999996,3.4700000000000273,0.0,1.0
26,29,639.574,212.594,638.417,216.066,3.659703949775157,-1.2491321804167237,0.3161457909924676
27,4,255.065,236.231,251.62099999999998,239.675,4.870551508812963,-0.7853981633974483,0.7071067811865476
27,21,835.944,256.895,835.944,256.895,0.0,,
27,22,868.087,419.908,866.939,418.76,1.6235171696043478,0.7853981633974483,0.7071067811865476
27,23,595.596,67.9286,596.753,67.9286,1.157000000000039,0.0,1.0
27,24,942.793,99.17599999999999,943.95,100.334,1.636952351169736,0.7858301288133352,0.7068012695502519
27,25,918.599,260.339,918.599,260.339,0.0,,
27,26,1029.59,62.141999999999996,1027.28,60.9846,2.5837327183746654,0.4644784323634983,0.8940553268424315
27,29,638.417,216.066,641.889,212.594,4.9101494885593775,-0.7853981633974524,0.7071067811865447
28,4,251.62099999999998,239.675,248.17700000000002,238.527,3.6302947538732693,0.3217505543966521,0.9486832980505107
28,21,835.944,256.895,841.684,262.635,8.117585848021578,0.7853981633974483,0.7071067811865476
28,22,866.939,418.76,866.939,421.056,2.2959999999999923,1.5707963267948966,6.123233995736766e-17
28,23,596.753,67.9286,599.068,69.086,2.588203964141875,0.4636130511682958,0.8944426451983604
28,24,943.95,100.334,945.108,104.963,4.771645942439536,1.3256651781553577,0.2426835548925632
28,25,918.599,260.339,918.599,260.339,0.0,,
28,26,1027.28,60.9846,1028.43,59.827299999999994,1.631515641972281,-0.788562024032042,0.7048660585379966
28,29,641.889,212.594,638.417,213.751,3.659703949775157,-0.3216641463781976,0.9487106191235197
29,4,248.17700000000002,238.527,244.733,241.971,4.870551508812963,-0.7853981633974483,0.7071067811865476
29,21,841.684,262.635,843.98,262.635,2.296000000000049,0.0,1.0
29,22,866.939,421.056,865.791,423.352,2.567006038169712,-1.1071487177941202,0.4472135954999314
29,23,599.068,69.086,599.068,70.243,1.1569999999999965,1.5707963267948966,6.123233995736766e-17
29,24,945.108,104.963,947.422,104.963,2.314000000000078,0.0,1.0
29,25,918.599,260.339,918.599,260.339,0.0,,
29,26,1028.43,59.827299999999994,1029.59,60.9846,1.638579656287627,0.7842330148288409,0.7079301854802442
29,29,638.417,213.751,636.102,213.751,2.3150000000000546,0.0,1.0
30,4,244.733,241.971,240.14100000000002,238.527,5.7399999999999975,0.6435011087932884,0.7999999999999976
30,21,843.98,262.635,846.276,262.635,2.2959999999999354,0.0,1.0
30,22,865.791,423.352,869.235,423.352,3.44399999999996,0.0,1.0
30,23,599.068,70.243,603.697,72.558,5.175602960042456,0.4637340170192556,0.8943885448203018
30,24,947.422,104.963,948.58,104.963,1.1580000000000155,0.0,1.0
30,25,918.599,260.339,918.599,260.339,0.0,,
30,26,1029.59,60.9846,1027.28,62.141999999999996,2.5837327183746654,-0.4644784323634983,0.8940553268424315
30,29,636.102,213.751,633.788,217.223,4.172454912878016,-0.9829266666126801,0.5545895757574159
31,4,240.14100000000002,238.527,238.993,240.82299999999998,2.5670060381697626,-1.1071487177940806,0.44721359549996675
31,21,846.276,262.635,853.164,263.783,6.983011384782393,0.1651486774146295,0.9863939238321433
31,22,869.235,423.352,868.087,415.316,8.11758584802157,1.4288992721907297,0.14142135623731253
31,23,603.697,72.558,604.854,74.873,2.5880251157977736,1.1073215188982837,0.44705903081755344
31,24,948.58,104.963,946.265,102.648,3.273904396893752,0.7853981633974361,0.7071067811865562
31,25,918.599,260.339,919.747,258.043,2.567006038169712,-1.1071487177941202,0.4472135954999314
31,26,1027.28,62.141999999999996,1027.28,63.2993,1.1573000000000064,1.5707963267948966,6.123233995736766e-17
31,29,633.788,217.223,637.259,220.695,4.909442432700468,0.7855421933546802,0.7070049292931132
32,4,238.993,240.82299999999998,229.80900000000003,240.82299999999998,9.183999999999969,0.0,1.0
32,21,853.164,263.783,849.72,262.635,3.6302947538732693,0.3217505543966521,0.9486832980505107
32,22,868.087,415.316,865.791,419.908,5.134012076339525,-1.1071487177941053,0.4472135954999447
32,23,604.854,74.873,607.169,72.558,3.2739043968936716,-0.7853981633974606,0.7071067811865388
32,24,946.265,102.648,950.894,107.27799999999999,6.547101725191089,0.7855061664211105,0.7070304073921981
32,25,919.747,258.043,918.599,256.895,1.6235171696042674,0.7853981633974978,0.7071067811865125
32,26,1027.28,63.2993,1028.43,62.141999999999996,1.631515641972281,-0.788562024032042,0.7048660585379966
32,29,637.259,220.695,636.102,219.538,1.636245091665686,0.7853981633974237,0.7071067811865649
33,4,229.80900000000003,240.82299999999998,228.661,246.563,5.853674401604531,-1.3734007669450121,0.1961161351381877
33,21,849.72,262.635,861.2,268.374,12.834583008419122,0.46357792016158816,0.8944583546243353
33,22,865.791,419.908,870.383,423.352,5.739999999999964,0.6435011087932804,0.8000000000000024
33,23,607.169,72.558,608.326,74.873,2.5880251157977736,1.1073215188982837,0.44705903081755344
33,24,950.894,107.27799999999999,952.052,109.59200000000001,2.5875780181474983,1.1068030558652355,0.4475227382048377
33,25,918.599,256.895,920.895,258.043,2.567006038169712,0.4636476090008259,0.894427190999907
33,26,1028.43,62.141999999999996,1028.43,59.827299999999994,2.314700000000002,-1.5707963267948966,6.123233995736766e-17
33,29,636.102,219.538,637.259,220.695,1.636245091665686,0.7853981633974237,0.7071067811865649
34,4,228.661,246.563,227.51299999999998,244.267,2.5670060381697626,1.1071487177940806,0.44721359549996675
34,21,861.2,268.374,858.904,270.67,3.2470343392086556,-0.785398163397436,0.7071067811865562
34,22,870.383,423.352,869.235,421.056,2.5670060381697626,1.1071487177940806,0.44721359549996675
34,23,608.326,74.873,612.956,74.873,4.6299999999999955,0.0,1.0
34,24,952.052,109.59200000000001,952.052,107.27799999999999,2.3140000000000214,-1.5707963267948966,6.123233995736766e-17
34,25,920.895,258.043,920.895,258.043,0.0,,
34,26,1028.43,59.827299999999994,1028.43,59.827299999999994,0.0,,
34,29,637.259,220.695,640.731,220.695,3.47199999999998,0.0,1.0
35,4,227.51299999999998,244.267,226.365,246.563,2.5670060381697373,-1.1071487177941004,0.4472135954999491
35,21,858.904,270.67,864.643,270.67,5.739000000000033,0.0,1.0
35,22,869.235,421.056,868.087,419.908,1.6235171696043076,0.7853981633974235,0.707106781186565
35,23,612.956,74.873,612.956,81.816,6.942999999999998,1.5707963267948966,6.123233995736766e-17
35,24,952.052,107.27799999999999,949.737,109.59200000000001,3.273197366490501,-0.785182134020806,0.7072595205226445
35,25,920.895,258.043,920.895,258.043,0.0,,
35,26,1028.43,59.827299999999994,1027.28,57.512699999999995,2.58454505861287,1.1096750136377895,0.4449525831123634
35,29,640.731,220.695,639.574,217.223,3.659703949775166,1.2491321804166917,0.31614579099249795
36,4,226.365,246.563,210.294,252.303,17.06530518332444,-0.34304364920372343,0.9417352826308644
36,21,864.643,270.67,864.643,272.966,2.2959999999999923,1.5707963267948966,6.123233995736766e-17
36,22,868.087,419.908,870.383,419.908,2.296000000000049,0.0,1.0
36,23,612.956,81.816,611.798,78.344,3.6600202185234023,1.248872971294044,0.3163916948161556
36,24,949.737,109.59200000000001,948.58,110.75,1.6369523511696353,-0.7858301288133722,0.7068012695502257
36,25,920.895,258.043,920.895,258.043,0.0,,
36,26,1027.28,57.512699999999995,1028.43,57.512699999999995,1.150000000000091,0.0,1.0
36,29,639.574,217.223,636.102,216.066,3.659703949775157,0.3216641463781976,0.9487106191235197
37,4,210.294,252.303,206.85,254.599,4.13917286423267,-0.5880026035475637,0.8320502943378458
37,21,864.643,272.966,868.087,272.966,3.44399999999996,0.0,1.0
37,22,870.383,419.908,869.235,419.908,1.1480000000000246,0.0,1.0
37,23,611.798,78.344,615.27,80.659,4.173009585419127,0.5880690663947431,0.8320134255457888
37,24,948.58,110.75,950.894,113.064,3.272490183331312,0.7853981633974544,0.7071067811865432
37,25,920.895,258.043,920.895,258.043,0.0,,
37,26,1028.43,57.512699999999995,1027.28,57.512699999999995,1.150000000000091,0.0,1.0
37,29,636.102,216.066,633.788,219.538,4.172454912878016,-0.9829266666126801,0.5545895757574159
38,4,206.85,254.599,210.294,254.599,3.444000000000017,0.0,1.0
38,21,868.087,272.966,871.531,271.818,3.6302947538732693,-0.3217505543966521,0.9486832980505107
38,22,869.235,419.908,871.531,423.352,4.139172864232591,0.9827937232473366,0.5547001962252228
38,23,615.27,80.659,616.428,80.659,1.1580000000000155,0.0,1.0
38,24,950.894,113.064,952.052,110.75,2.587578018147473,-1.1068030558652306,0.447522738204842
38,25,920.895,258.043,920.895,258.043,0.0,,
38,26,1027.28,57.512699999999995,1028.43,59.827299999999994,2.58454505861287,1.1096750136377895,0.4449525831123634
38,29,633.788,219.538,638.417,209.122,11.39827605386008,-1.1525987208928374,0.40611404550360813
39,4,210.294,254.599,204.554,262.635,9.875469406564942,-0.9505468408120744,0.581238193719097
39,21,871.531,271.818,872.679,276.41,4.7333252582091205,1.3258176636680297,0.2425356250363357
39,22,871.531,423.352,868.087,418.76,5.739999999999964,0.9272952180016162,0.5999999999999969
39,23,616.428,80.659,615.27,82.974,2.5884723293865872,-1.10697594654494,0.4473681201276108
39,24,952.052,110.75,955.524,110.75,3.47199999999998,0.0,1.0
39,25,920.895,258.043,920.895,258.043,0.0,,
39,26,1028.43,59.827299999999994,1027.28,57.512699999999995,2.58454505861287,1.1096750136377895,0.4449525831123634
39,29,638.417,209.122,633.788,220.695,12.464428185841486,-1.1903048477055609,0.37137684384576614
40,4,204.554,262.635,203.406,264.93,2.5661116499482373,-1.1069744410443776,0.44736946657139937
40,21,872.679,276.41,865.791,274.114,7.2605895077465386,0.3217505543966521,0.9486832980505107
40,22,868.087,418.76,871.531,423.352,5.739999999999964,0.9272952180016162,0.5999999999999969
40,23,615.27,82.974,616.428,84.131,1.6369523511697057,0.784966197981543,0.7074121608808902
40,24,955.524,110.75,953.209,108.435,3.273904396893752,0.7853981633974361,0.7071067811865562
40,25,920.895,258.043,920.895,258.043,0.0,,
40,26,1027.28,57.512699999999995,1024.96,55.19799999999999,3.2772299415817185,0.7842546163092518,0.7079149285692826
40,29,633.788,220.695,632.63,216.066,4.771645942439563,1.3256651781553346,0.2426835548925856
41,4,203.406,264.93,199.962,268.374,4.870551508812963,-0.7853981633974483,0.7071067811865476
41,21,865.791,274.114,868.087,276.41,3.247034339208615,0.785398163397473,0.70710678118653
41,22,871.531,423.352,870.383,419.908,3.6302947538732333,1.2490457723982742,0.3162277660168192
41,23,616.428,84.131,618.742,80.659,4.172454912878004,-0.9829266666126781,0.5545895757574175
41,24,953.209,108.435,952.052,113.064,4.771403357503926,-1.325868494756297,0.24248631132396833
41,25,920.895,258.043,920.895,258.043,0.0,,
41,26,1024.96,55.19799999999999,1022.6500000000001,57.512699999999995,3.2701584197099316,-0.7864144451847984,0.7063877964067705
41,29,632.63,216.066,630.316,217.223,2.58713064996723,-0.463647609000816,0.8944271909999114
42,4,199.962,268.374,197.666,270.67,3.247034339208615,-0.7853981633974483,0.7071067811865476
42,21,868.087,276.41,870.383,276.41,2.296000000000049,0.0,1.0
42,22,870.383,419.908,868.087,418.76,2.5670060381698137,0.4636476090008061,0.8944271909999159
42,23,618.742,80.659,624.529,86.446,8.18405388545312,0.7853981633974446,0.7071067811865501
42,24,952.052,113.064,956.482,112.249,4.50434512443258,-0.18193848485700045,0.9834947983827071
42,25,920.895,258.043,920.895,258.043,0.0,,
42,26,1022.6500000000001,57.512699999999995,1022.6500000000001,54.0407,3.471999999999994,-1.5707963267948966,6.123233995736766e-17
42,29,630.316,217.223,632.63,220.695,4.172454912877993,0.9829266666126762,0.5545895757574191
43,4,197.666,270.67,195.37,272.966,3.247034339208615,-0.7853981633974483,0.7071067811865476
43,21,870.383,276.41,869.235,276.41,1.1480000000000246,0.0,1.0
43,22,868.087,418.76,870.383,417.612,2.567006038169788,-0.46364760900078633,0.8944271909999247
43,23,624.529,86.446,623.372,88.76,2.5871306499672806,-1.1071487177940782,0.447213595499969
43,24,956.482,112.249,958.995,114.22200000000001,3.194980125133836,0.6656000715349295,0.786546363850938
43,25,920.895,258.043,920.895,258.043,0.0,,
43,26,1022.6500000000001,54.0407,1020.3299999999999,57.512699999999995,4.175785435100889,-0.9817310243912308,0.5555841017353689
43,29,632.63,220.695,633.788,221.853,1.637659305228066,0.7853981633974483,0.7071067811865476
44,4,195.37,272.966,191.926,276.41,4.870551508812963,-0.7853981633974483,0.7071067811865476
44,21,869.235,276.41,872.679,272.966,4.870551508812923,-0.7853981633974565,0.7071067811865417
44,22,870.383,417.612,866.939,417.612,3.4440000000000737,0.0,1.0
44,23,623.372,88.76,624.529,86.446,2.5871306499672806,-1.1071487177940782,0.447213595499969
44,24,958.995,114.22200000000001,960.153,114.22200000000001,1.1580000000000155,0.0,1.0
44,25,920.895,258.043,920.895,258.043,0.0,,
44,26,1020.3299999999999,57.512699999999995,1021.49,54.0407,3.660653493571899,-1.2483546875047977,0.31688331114568463
44,29,633.788,221.853,633.788,220.695,1.1580000000000155,-1.5707963267948966,6.123233995736766e-17
45,4,191.926,276.41,191.926,276.41,0.0,,
45,21,872.679,272.966,868.087,268.374,6.49406867841723,0.7853981633974483,0.7071067811865476
45,22,866.939,417.612,873.827,424.5,9.741103017625885,0.7853981633974442,0.7071067811865505
45,23,624.529,86.446,625.686,86.446,1.157000000000039,0.0,1.0
45,24,960.153,114.22200000000001,961.31,115.37899999999999,1.6362450916656057,0.7853981633974728,0.7071067811865301
45,25,920.895,258.043,920.895,258.043,0.0,,
45,26,1021.49,54.0407,1020.3299999999999,54.0407,1.1600000000000819,0.0,1.0
45,29,633.788,220.695,631.473,220.695,2.3150000000000546,0.0,1.0
46,4,191.926,276.41,191.926,282.15,5.739999999999952,1.5707963267948966,6.123233995736766e-17
46,21,868.087,268.374,870.383,270.67,3.2470343392086556,0.785398163397436,0.7071067811865562
46,22,873.827,424.5,873.827,421.056,3.444000000000017,-1.5707963267948966,6.123233995736766e-17
46,23,625.686,86.446,622.214,84.131,4.17300958541912,0.5880690663947402,0.8320134255457904
46,24,961.31,115.37899999999999,960.153,114.22200000000001,1.6362450916656057,0.7853981633974728,0.7071067811865301
46,25,920.895,258.043,920.895,258.043,0.0,,
46,26,1020.3299999999999,54.0407,1019.1800000000001,54.0407,1.1499999999998636,0.0,1.0
46,29,631.473,220.695,633.788,220.695,2.3150000000000546,0.0,1.0
47,4,191.926,282.15,189.63,284.446,3.2470343392086556,-0.7853981633974606,0.7071067811865388
47,21,870.383,270.67,868.087,270.67,2.296000000000049,0.0,1.0
47,22,873.827,421.056,869.235,421.056,4.5919999999999845,0.0,1.0
47,23,622.214,84.131,622.214,84.131,0.0,,
47,24,960.153,114.22200000000001,964.782,114.22200000000001,4.629000000000019,0.0,1.0
47,25,920.895,258.043,920.895,258.043,0.0,,
47,26,1019.1800000000001,54.0407,1019.1800000000001,51.726,2.314700000000002,-1.5707963267948966,6.123233995736766e-17
47,29,633.788,220.695,632.63,220.695,1.1580000000000155,0.0,1.0
48,4,189.63,284.446,186.186,286.742,4.139172864232646,-0.5880026035475675,0.8320502943378437
48,21,868.087,270.67,869.235,268.374,2.5670060381697626,-1.1071487177940806,0.44721359549996675
48,22,869.235,421.056,870.383,421.056,1.1480000000000246,0.0,1.0
48,23,622.214,84.131,623.372,80.659,3.6600202185233526,-1.2488729712940723,0.31639169481612883
48,24,964.782,114.22200000000001,967.097,114.22200000000001,2.314999999999941,0.0,1.0
48,25,920.895,258.043,920.895,258.043,0.0,,
48,26,1019.1800000000001,51.726,1019.1800000000001,54.0407,2.314700000000002,1.5707963267948966,6.123233995736766e-17
48,29,632.63,220.695,636.102,220.695,3.47199999999998,0.0,1.0
49,4,186.186,286.742,185.038,286.742,1.1479999999999961,0.0,1.0
49,21,869.235,268.374,864.643,268.374,4.5919999999999845,0.0,1.0
49,22,870.383,421.056,868.087,418.76,3.2470343392086556,0.785398163397436,0.7071067811865562
49,23,623.372,80.659,626.844,84.131,4.910149488559448,0.785398163397434,0.7071067811865577
49,24,967.097,114.22200000000001,965.939,117.69300000000001,3.6590716035628574,-1.2487865035422505,0.31647371941900904
49,25,920.895,258.043,920.895,258.043,0.0,,
49,26,1019.1800000000001,54.0407,1021.49,52.883399999999995,2.5836879242663504,-0.4644438285199564,0.8940708273255873
49,29,636.102,220.695,639.574,217.223,4.910149488559358,-0.7853981633974483,0.7071067811865476
50,4,185.038,286.742,178.15,286.742,6.888000000000005,0.0,1.0
50,21,864.643,268.374,854.312,266.078,10.583060852135388,0.21868944376778468,0.9761826133613783
50,22,868.087,418.76,870.383,423.352,5.134012076339525,1.1071487177940806,0.44721359549996675
50,23,626.844,84.131,634.945,86.446,8.42528492099822,0.27834856912457584,0.9615105098475649
50,24,965.939,117.69300000000001,968.25,115.37899999999999,3.270369550983537,-0.786046811955122,0.706647968669174
50,25,920.895,258.043,920.895,258.043,0.0,,
50,26,1021.49,52.883399999999995,1018.02,49.4114,4.908735478715486,0.7856862648011694,0.7069030333873387
50,29,639.574,217.223,636.102,219.538,4.17300958541912,-0.5880690663947402,0.8320134255457904
51,4,178.15,286.742,175.854,286.742,2.2959999999999923,0.0,1.0
51,21,854.312,266.078,852.016,268.374,3.2470343392086956,-0.7853981633974483,0.7071067811865476
51,22,870.383,423.352,868.087,423.352,2.296000000000049,0.0,1.0
51,23,634.945,86.446,631.473,88.76,4.17245491287811,-0.5878696601822136,0.8321240306956723
51,24,968.25,115.37899999999999,974.04,114.22200000000001,5.904468562029908,-0.19722948551653355,0.9806132320246292
51,25,920.895,258.043,920.895,258.043,0.0,,
51,26,1018.02,49.4114,1019.1800000000001,50.56870000000001,1.638579656287788,0.7842330148287429,0.7079301854803134
51,29,636.102,219.538,638.417,216.066,4.173009585419175,-0.9827272604001488,0.554755495431606
52,4,175.854,286.742,174.706,286.742,1.1480000000000246,0.0,1.0
52,21,852.016,268.374,854.312,262.635,6.1812407330568035,-1.1902298661665112,0.37144646182783614
52,22,868.087,423.352,869.235,423.352,1.1480000000000246,0.0,1.0
52,23,631.473,88.76,633.788,89.918,2.5884723293866316,0.4638203802499419,0.8943499119994922
52,24,974.04,114.22200000000001,970.57,114.22200000000001,3.4699999999999136,0.0,1.0
52,25,920.895,258.043,920.895,258.043,0.0,,
52,26,1019.1800000000001,50.56870000000001,1019.1800000000001,50.56870000000001,0.0,,
52,29,638.417,216.066,639.574,219.538,3.659703949775157,1.2491321804167237,0.3161457909924676
53,4,174.706,286.742,165.522,286.742,9.183999999999997,0.0,1.0
53,21,854.312,262.635,853.164,260.339,2.5670060381697626,1.1071487177940806,0.44721359549996675
53,22,869.235,423.352,869.235,419.908,3.44399999999996,-1.5707963267948966,6.123233995736766e-17
53,23,633.788,89.918,638.417,92.232,5.175155746448617,0.4635611935153633,0.8944658338401912
53,24,970.57,114.22200000000001,975.2,116.536,5.176050231595509,0.4634748078965982,0.8945044566487534
53,25,920.895,258.043,920.895,258.043,0.0,,
53,26,1019.1800000000001,50.56870000000001,1018.02,51.726,1.6385796562877777,-0.7842330148287366,0.7079301854803178
53,29,639.574,219.538,639.574,217.223,2.3149999999999977,-1.5707963267948966,6.123233995736766e-17
54,4,165.522,286.742,162.078,289.038,4.139172864232646,-0.5880026035475675,0.8320502943378437
54,21,853.164,260.339,854.312,262.635,2.5670060381697626,1.1071487177940806,0.44721359549996675
54,22,869.235,419.908,870.383,423.352,3.6302947538732693,1.2490457723982444,0.31622776601684743
54,23,638.417,92.232,636.102,91.075,2.5880251157978056,0.46347480789658835,0.8945044566487579
54,24,975.2,116.536,976.36,114.22200000000001,2.5884736815351035,-1.1061120906602357,0.44814054254243985
54,25,920.895,258.043,920.895,258.043,0.0,,
54,26,1018.02,51.726,1021.49,50.56870000000001,3.657901487191826,-0.3219148105309918,0.9486313429025529
54,29,639.574,217.223,638.417,216.066,1.6362450916656257,0.7853981633974851,0.7071067811865215
55,4,162.078,289.038,157.487,292.482,5.739200031363272,-0.6436056529802482,0.7999372691161412
55,21,854.312,262.635,853.164,258.043,4.7333252582090655,1.3258176636680266,0.24253562503633871
55,22,870.383,423.352,870.383,423.352,0.0,,
55,23,636.102,91.075,640.731,92.232,4.771403357503971,0.24492783203861265,0.97015482724176
55,24,976.36,114.22200000000001,977.51,114.22200000000001,1.1499999999999773,0.0,1.0
55,25,920.895,258.043,920.895,258.043,0.0,,
55,26,1021.49,50.56870000000001,1020.3299999999999,51.726,1.6385796562877777,-0.7842330148287366,0.7079301854803178
55,29,638.417,216.066,639.574,216.066,1.1569999999999254,0.0,1.0
56,4,157.487,292.482,152.895,290.186,5.134012076339525,0.463647609000816,0.8944271909999114
56,21,853.164,258.043,854.312,255.747,2.5670060381697626,-1.1071487177940806,0.44721359549996675
56,22,870.383,423.352,870.383,423.352,0.0,,
56,23,640.731,92.232,640.731,92.232,0.0,,
56,24,977.51,114.22200000000001,977.51,114.22200000000001,0.0,,
56,25,920.895,258.043,920.895,258.043,0.0,,
56,26,1020.3299999999999,51.726,1021.49,52.883399999999995,1.6386502860586756,0.784276216858587,0.7078996719856219
56,29,639.574,216.066,634.945,216.066,4.628999999999905,0.0,1.0
57,4,152.895,290.186,149.451,292.482,4.139172864232701,-0.5880026035475752,0.8320502943378395
57,21,854.312,255.747,861.2,254.599,6.983011384782393,-0.1651486774146295,0.9863939238321433
57,22,870.383,423.352,870.383,423.352,0.0,,
57,23,640.731,92.232,640.731,93.39,1.1580000000000013,1.5707963267948966,6.123233995736766e-17
57,24,977.51,114.22200000000001,976.36,111.90700000000001,2.5849032863919565,1.1097438676774838,0.4448909195381012
57,25,920.895,258.043,920.895,258.043,0.0,,
57,26,1021.49,52.883399999999995,1020.3299999999999,49.4114,3.660653493571899,1.2483546875047977,0.31688331114568463
57,29,634.945,216.066,637.259,216.066,2.3139999999999645,0.0,1.0
58,4,149.451,292.482,144.859,289.038,5.7399999999999975,0.6435011087932884,0.7999999999999976
58,21,861.2,254.599,854.312,252.303,7.260589507746628,0.32175055439663974,0.9486832980505145
58,22,870.383,423.352,870.383,423.352,0.0,,
58,23,640.731,93.39,639.574,93.39,1.157000000000039,0.0,1.0
58,24,976.36,111.90700000000001,976.36,110.75,1.1570000000000107,-1.5707963267948966,6.123233995736766e-17
58,25,920.895,258.043,920.895,258.043,0.0,,
58,26,1020.3299999999999,49.4114,1020.3299999999999,52.883399999999995,3.471999999999994,1.5707963267948966,6.123233995736766e-17
58,29,637.259,216.066,637.259,212.594,3.4720000000000084,-1.5707963267948966,6.123233995736766e-17
59,4,144.859,289.038,144.859,290.186,1.1479999999999677,1.5707963267948966,6.123233995736766e-17
59,21,854.312,252.303,857.756,252.303,3.44399999999996,0.0,1.0
59,22,870.383,423.352,870.383,423.352,0.0,,
59,23,639.574,93.39,638.417,94.547,1.6362450916656157,-0.785398163397479,0.7071067811865258
59,24,976.36,110.75,979.83,115.37899999999999,5.78520016939778,0.9275372148163539,0.5998063849813589
59,25,920.895,258.043,920.895,258.043,0.0,,
59,26,1020.3299999999999,52.883399999999995,1020.3299999999999,50.56870000000001,2.3146999999999878,-1.5707963267948966,6.123233995736766e-17
59,29,637.259,212.594,634.945,213.751,2.58713064996723,-0.463647609000816,0.8944271909999114
60,4,144.859,290.186,127.63900000000001,292.482,17.372392351083953,-0.13255153229667682,0.9912279006826343
60,21,857.756,252.303,860.052,252.303,2.296000000000049,0.0,1.0
60,22,870.383,423.352,870.383,423.352,0.0,,
60,23,638.417,94.547,639.574,94.547,1.1569999999999254,0.0,1.0
60,24,979.83,115.37899999999999,977.51,114.22200000000001,2.592498601735436,0.4626125912575662,0.8948895858408665
60,25,920.895,258.043,920.895,258.043,0.0,,
60,26,1020.3299999999999,50.56870000000001,1021.49,50.56870000000001,1.1600000000000819,0.0,1.0
60,29,634.945,213.751,637.259,211.437,3.272490183331312,-0.7853981633974544,0.7071067811865432
61,4,127.63900000000001,292.482,121.899,294.778,6.182169198590417,-0.3805063771123632,0.92847669088526
61,21,860.052,252.303,856.608,246.563,6.693932775282451,1.0303768265243036,0.5144957554275341
61,22,870.383,423.352,870.383,423.352,0.0,,
61,23,639.574,94.547,640.731,94.547,1.157000000000039,0.0,1.0
61,24,977.51,114.22200000000001,982.14,108.435,7.411225877005776,-0.8960132393811898,0.6247279568640769
61,25,920.895,258.043,920.895,258.043,0.0,,
61,26,1021.49,50.56870000000001,1021.49,49.4114,1.1573000000000064,-1.5707963267948966,6.123233995736766e-17
